USE_ID,CATCH_TYPE,USE_DESC,ADD_DATE,KINDERGART,YEAR1,YEAR2,YEAR3,YEAR4,YEAR5,YEAR6,YEAR7,YEAR8,YEAR9,YEAR10,YEAR11,YEAR12,Geom
8416,HIGH_COED,Ku-ring-gai HS,20230114,0,0,0,0,0,0,0,2024,2024,2024,2024,2024,2024,"MULTIPOLYGON (((151.19848917708944 -33.539898737439955, 151.19944607185775 -33.54022857980856, 151.233619208955 -33.529373389307594, 151.24895534408887 -33.534373289425034, 151.23999416994974 -33.56005706438108, 151.257493102963 -33.57933774524485, 151.25177557994792 -33.58388500990375, 151.24687237787205 -33.58778403897998, 151.2405641732278 -33.59419515509189, 151.2297146268096 -33.59595869496891, 151.22106864617308 -33.59563597059068, 151.2167386773991 -33.59939357108227, 151.21727416543982 -33.60540777718219, 151.2160357060199 -33.608199042674336, 151.2010934736645 -33.61541235162528, 151.1967420425972 -33.619016015480085, 151.19345636028027 -33.62004976480861, 151.18711463778078 -33.61974975430354, 151.18485234253322 -33.62115928643496, 151.1811106070752 -33.62394173569448, 151.1727778620466 -33.62483614176801, 151.17182822376557 -33.62575014374631, 151.17135093832573 -33.630649271195054, 151.16899884492497 -33.633528495576066, 151.16672582585258 -33.63542004023993, 151.1646579218881 -33.63714085772719, 151.16340005130445 -33.640855436875256, 151.16402085117477 -33.64641546127091, 151.16191413090772 -33.64853744985215, 151.16004507315338 -33.64972819913267, 151.1598980675587 -33.65256448774154, 151.16136831905692 -33.65484420546022, 151.16345855773508 -33.65597478260248, 151.1634593071398 -33.65753407344549, 151.1614753198075 -33.6594057379651, 151.16145026205797 -33.65942113160918, 151.16147722475853 -33.65942132392714, 151.16165634339336 -33.66088720784179, 151.1645094916363 -33.66257708135281, 151.16710014685347 -33.664162808580336, 151.16741302965002 -33.666091250718466, 151.16917973213916 -33.66737615809271, 151.16919778789426 -33.668268057791686, 151.16777379358678 -33.669536372684824, 151.1684086304489 -33.67152587522452, 151.16720610500343 -33.67229437315045, 151.16691840439424 -33.67295026755703, 151.16815214421385 -33.67386314537221, 151.1683489742836 -33.67419687468613, 151.16835717239056 -33.674302552586056, 151.1684082687426 -33.67550110599678, 151.16856159780596 -33.67601404810713, 151.17089233506985 -33.67664407077764, 151.1715580137035 -33.67696550061151, 151.1718194105105 -33.677556898516016, 151.17131881429444 -33.67812245674172, 151.17024118808988 -33.678809869019595, 151.17035675847 -33.67994471624299, 151.170187626836 -33.68089928568776, 151.16901164775726 -33.6822260035139, 151.16836910196855 -33.68316046578993, 151.167060821093 -33.68425127140753, 151.1672219005467 -33.68432931596808, 151.16719780367671 -33.684351298306645, 151.1661628331113 -33.68524431057756, 151.16593383929222 -33.685452312905014, 151.16585384285335 -33.685571313736624, 151.16587084381007 -33.68572131398581, 151.16597684415768 -33.685881313601605, 151.16616115118302 -33.68597888253745, 151.1663166387094 -33.68607154136687, 151.16680351924163 -33.68630891468697, 151.1670045373569 -33.68652052616698, 151.1671614647799 -33.68679891707685, 151.16740235021624 -33.68736109806068, 151.1674464131097 -33.68746393253371, 151.16760437629372 -33.68771887933423, 151.16778915005014 -33.68789354473315, 151.16722979867734 -33.68829094436904, 151.16665312354635 -33.68879978866154, 151.16651364856253 -33.68901850108192, 151.16634467011315 -33.68987549294768, 151.16614886804328 -33.69025711985333, 151.16602548685646 -33.69039325487009, 151.16580018139928 -33.690498146267316, 151.16525837435424 -33.69059634179631, 151.16472997974233 -33.69085745200226, 151.16456307284338 -33.691109939392796, 151.16442823107005 -33.691715540855945, 151.16434240054323 -33.69227792546034, 151.1643155788179 -33.692744344578145, 151.16436678403656 -33.69307645524991, 151.16450601515007 -33.693355817474206, 151.16445237070877 -33.69375305023537, 151.16437458701142 -33.693846778604055, 151.16421365409732 -33.69394273894176, 151.16374158495938 -33.69408556353508, 151.16342508513154 -33.694273019899455, 151.16322123612676 -33.69451849796342, 151.16286084764798 -33.69528723721974, 151.16247729206947 -33.695517092007215, 151.1617960102747 -33.695791577119216, 151.1616726285813 -33.69599241941959, 151.16159752735112 -33.6963070710547, 151.16128907299546 -33.697181842930675, 151.16110131789645 -33.69757459365566, 151.16065875428126 -33.69818157052551, 151.15938738628327 -33.699685602683424, 151.15895286894667 -33.70026132385199, 151.15888313150222 -33.70052909954708, 151.15895555085453 -33.70100886297063, 151.1595188151378 -33.70189251181712, 151.1592881452648 -33.702160281655964, 151.15823940134032 -33.702720366675976, 151.1576627266864 -33.703338463175115, 151.15721748038808 -33.703670939398314, 151.15631089270278 -33.70410382604332, 151.15617141807704 -33.704672822709604, 151.156305528176 -33.70526636084849, 151.1565281525612 -33.705634530457075, 151.1564986479778 -33.70584873810056, 151.15622238017178 -33.7061588907948, 151.15538821355915 -33.706654241673256, 151.15500197534135 -33.70726115381766, 151.15486786424887 -33.707801123227625, 151.15477935158688 -33.70804210033888, 151.1549107794949 -33.7086913964989, 151.15493760291423 -33.70906178252339, 151.15469888476144 -33.70957496693207, 151.15475789431042 -33.7100926101685, 151.15501270437719 -33.71069280312485, 151.155023432793 -33.710840062319846, 151.15494028367718 -33.71191326021941, 151.1547578942443 -33.712569219893695, 151.1549456492327 -33.71317609053116, 151.1550341611805 -33.71386104473821, 151.15498051735156 -33.714429977368304, 151.15471229697596 -33.71531795045519, 151.1541436680997 -33.71552320950803, 151.15344629388073 -33.71597388440183, 151.15314588702702 -33.71672351758657, 151.1532692682161 -33.717408444486594, 151.15295544999395 -33.71762485334364, 151.15245924096254 -33.71778994757987, 151.15233451798187 -33.717893689725045, 151.15225002777672 -33.717905960446004, 151.15203008765585 -33.717813374502526, 151.151698834444 -33.71782006702505, 151.15134075981902 -33.71800635585468, 151.1511154543446 -33.71828188525383, 151.15100816534246 -33.718583069380244, 151.150943792556 -33.71890656227103, 151.1508338225582 -33.71914973985252, 151.15055219104917 -33.71941634069627, 151.15038991657158 -33.719860302810666, 151.15038589400768 -33.720165943598126, 151.15023971259407 -33.72082853322812, 151.14999538776502 -33.72133951680832, 151.1497795332153 -33.72189202115387, 151.1495807430712 -33.72284983673565, 151.14960484262207 -33.72320512548363, 151.14895450730808 -33.722623881061864, 151.14868628692795 -33.72133888043034, 151.14838587884026 -33.72099085630752, 151.14789235276714 -33.72075883866564, 151.14280688477044 -33.72000924124023, 151.14251720606362 -33.72107116923473, 151.1421953408385 -33.72173152229354, 151.14052164269071 -33.72227586249069, 151.13985645493702 -33.72264172884385, 151.1387877894629 -33.72893688800225, 151.13596074091728 -33.7285308954926, 151.1343460507767 -33.7288565820852, 151.1335413878111 -33.7329253279626, 151.13241485974513 -33.733184079326385, 151.131556552951 -33.733701579592186, 151.1306767889643 -33.73316623455119, 151.12936787068097 -33.73330007147657, 151.12642816996205 -33.73006116506646, 151.12323097706508 -33.72639382650632, 151.11921839231715 -33.7199153707293, 151.11768416814056 -33.718130585003095, 151.11575834237496 -33.716341301922334, 151.1130974192331 -33.71468999169083, 151.112819012508 -33.71498166711551, 151.1119468396294 -33.71597057415412, 151.11118014517677 -33.71706087672099, 151.11046436594972 -33.71788465332645, 151.11004708742433 -33.71864451177788, 151.10956993944086 -33.71854171381503, 151.10830379450445 -33.71827755079048, 151.10870053450972 -33.71599303263678, 151.10865760649742 -33.71544443318933, 151.10852919780933 -33.71507721967405, 151.107768703206 -33.713266474236214, 151.1076249119365 -33.71293548037659, 151.10734323483513 -33.712580448163415, 151.1068152243802 -33.71207636655833, 151.10660232776948 -33.711934076104484, 151.10654907220393 -33.711909021727905, 151.10651811974816 -33.712035080308425, 151.10648308011253 -33.71220531460989, 151.10613694471698 -33.712077632997406, 151.10604359383672 -33.71225189232244, 151.10615815424794 -33.71271749892721, 151.10611094041843 -33.71314916009353, 151.10631181377394 -33.713387045739054, 151.1067110249013 -33.71344719442258, 151.10661706511547 -33.71369327310648, 151.10580295641154 -33.7142746407661, 151.10497553612822 -33.714146285945915, 151.10462622829286 -33.714475622658675, 151.10387521574174 -33.71435771878084, 151.10395134710993 -33.7140276034084, 151.1032828766515 -33.71389205928125, 151.10315159011694 -33.71433706589799, 151.10225979085317 -33.71382340261131, 151.10187865749398 -33.71546508083297, 151.10174459450712 -33.71546051348071, 151.10072506838233 -33.71533658565076, 151.10071219466246 -33.7154071145837, 151.10063798256087 -33.71540422835386, 151.100652164551 -33.71532511230557, 151.10006538106705 -33.71525431476979, 151.09886406847616 -33.7131369242658, 151.09761415971792 -33.711088718784325, 151.0971367261346 -33.709571498357406, 151.09707235426202 -33.70831754104818, 151.09696373675456 -33.707703927141345, 151.09641082064667 -33.70762784103901, 151.09646080973667 -33.70702116896859, 151.09628733258154 -33.70672510567368, 151.0958042095939 -33.70664900983171, 151.09587642413658 -33.706384743421324, 151.09571498292303 -33.7063597157724, 151.09587023949413 -33.70579105015798, 151.0965146854893 -33.70589913826254, 151.09671293847228 -33.70564891300276, 151.09690605699615 -33.70494381138981, 151.09523606422303 -33.70458205102456, 151.0953247721479 -33.70412382968147, 151.0951879641423 -33.70404751083458, 151.0952717775157 -33.703614120696706, 151.09488367048075 -33.70345772198192, 151.0950446038567 -33.702471444048086, 151.09454034840545 -33.70198499399959, 151.09373568619694 -33.70168152053162, 151.09209245856522 -33.70110238722586, 151.09205839651275 -33.70126530718105, 151.08546106762995 -33.70034169400902, 151.08524296638882 -33.70049606276056, 151.0807361459554 -33.699886329672, 151.0807378409078 -33.69987784302746, 151.0807614930756 -33.69976188629236, 151.08098809675892 -33.69965185603945, 151.08115931688974 -33.69955537409168, 151.08126302997752 -33.69937727777996, 151.0809102887054 -33.69814535808436, 151.080947167036 -33.69602703522383, 151.08187036692277 -33.6944390388364, 151.0819901265184 -33.69374519959633, 151.08239991363035 -33.69348390042194, 151.08276629934664 -33.692697364788636, 151.08322378550366 -33.69244179327035, 151.0843559894949 -33.692451617317815, 151.08478148171852 -33.69231138462954, 151.0847968023891 -33.69205868131648, 151.0844486052655 -33.69186778419167, 151.0830029753625 -33.69145983430026, 151.08254582118735 -33.69115614330729, 151.0820470472025 -33.689931698564436, 151.08282893933367 -33.68938680634205, 151.08283411121056 -33.68908380466864, 151.08267517949446 -33.6887679769528, 151.08186615389425 -33.68807379773233, 151.08107590674283 -33.68714476206886, 151.08071767968192 -33.68628469496888, 151.08074867742695 -33.6855391883311, 151.08086788044912 -33.68452393617106, 151.08071941019745 -33.683381513431996, 151.08101368843768 -33.6821592033368, 151.08202790951503 -33.68145582587818, 151.08494147114214 -33.6801747928936, 151.085351502297 -33.67943540775241, 151.0854302768829 -33.67878312629298, 151.08557954522223 -33.678531301313406, 151.08645727090862 -33.67830092632672, 151.08723096130035 -33.67836008020486, 151.08753922410327 -33.678288080885444, 151.08848583830806 -33.677624469461676, 151.0875557978187 -33.67665102530117, 151.08738885263674 -33.67623328621733, 151.087276409437 -33.67551068228184, 151.08748816547364 -33.673629016897756, 151.0874710255666 -33.67340623534012, 151.0865690074206 -33.672873693681616, 151.08580361813068 -33.67261864204087, 151.08476390349364 -33.67171129029152, 151.08456926011928 -33.6714369106747, 151.08450124995468 -33.67105496476028, 151.08456535175594 -33.67083517719687, 151.08579862544954 -33.670470557715774, 151.08609965256593 -33.67029473045105, 151.0863388658474 -33.669966729451005, 151.0863892075789 -33.66922461910287, 151.08626743221552 -33.66903734402866, 151.08603901195136 -33.66886476869267, 151.08497521237817 -33.66830014625973, 151.08485128473168 -33.667889909173546, 151.08532420934952 -33.66717521755067, 151.08538589982828 -33.666641690550065, 151.0850747633505 -33.6659697531497, 151.08395091759837 -33.66546747146756, 151.0826133645351 -33.66539122697917, 151.0810140833285 -33.66518499295492, 151.0800089612117 -33.66490905405931, 151.07954941276262 -33.66314577365452, 151.0799141932455 -33.6625586421603, 151.08151815436585 -33.662415765083146, 151.0819419430315 -33.66200052835071, 151.08219943509152 -33.66127720736045, 151.08343325156238 -33.66028151643941, 151.08385167661316 -33.6597099930419, 151.08580968956426 -33.65815614444494, 151.0866894532072 -33.65808470201751, 151.08741901413595 -33.65794181839142, 151.08760140378487 -33.65772749086968, 151.08753703185752 -33.65696394839116, 151.08740828506458 -33.65665138424508, 151.0873921918509 -33.654874216119524, 151.08762822643703 -33.65411511352247, 151.0881110237388 -33.653757886987265, 151.08975253602878 -33.654293726825834, 151.09219334654125 -33.65236022048408, 151.09258494871915 -33.65149838916995, 151.0933359668999 -33.65050705029453, 151.0941030784391 -33.64870296128052, 151.0949184711653 -33.64810010152919, 151.0953744461262 -33.64803311704118, 151.0961469222522 -33.64885032643322, 151.0970105938496 -33.6492254358711, 151.09775624733192 -33.64936386948336, 151.09823368075325 -33.649091468322936, 151.09832487631428 -33.64875654841895, 151.09866358130193 -33.648361595461715, 151.09972037134338 -33.64759350414892, 151.10039360648665 -33.646731624804644, 151.10067791975206 -33.645548202390145, 151.10032923332483 -33.64487386710825, 151.10080130185665 -33.643913712676785, 151.10163278701626 -33.64131454184243, 151.10150404016622 -33.63884481028854, 151.10220677911286 -33.6383401380572, 151.10378928294492 -33.63860364049655, 151.10524303956325 -33.63845179088166, 151.106305194519 -33.637317383429966, 151.10741562962983 -33.63510211789745, 151.11040629160854 -33.63405029388305, 151.11051358086175 -33.633594722111745, 151.10792256706117 -33.631071171461556, 151.10767580385183 -33.63031632432697, 151.108040584699 -33.62938280761466, 151.11051894542942 -33.62634545546059, 151.11294366146814 -33.625050082540575, 151.114188207735 -33.625291291195026, 151.1150679712886 -33.62859667997193, 151.11637688933925 -33.62893614540425, 151.12059885421885 -33.624802600713366, 151.12414891488257 -33.62098709103721, 151.12415879737995 -33.61831831793934, 151.12310310951318 -33.61428739233792, 151.1236575057192 -33.61192983923355, 151.12396523721603 -33.608577903242264, 151.122051872996 -33.60752720147719, 151.12076642135142 -33.60567599142575, 151.12254675936188 -33.602498198237, 151.12431467199755 -33.59764989469774, 151.1226157280175 -33.59408578459164, 151.11990531466543 -33.593061391230066, 151.1176741374301 -33.59090720075542, 151.11779055269824 -33.58772866979066, 151.12140041087082 -33.58666262655921, 151.12311042589099 -33.584823834062604, 151.12655833053984 -33.58315032601321, 151.13263808021534 -33.579440167872114, 151.13198563110367 -33.57689973133937, 151.13175235810576 -33.57055802300979, 151.14583073994817 -33.57010630492952, 151.15411340225182 -33.562882990498146, 151.14904939122627 -33.55601670558942, 151.15089920426917 -33.54641797142881, 151.1451440948687 -33.538204734711314, 151.16088021090013 -33.522830834620585, 151.1671458514631 -33.5228308347885, 151.1677224799876 -33.51858808715793, 151.17444146156308 -33.50383113152165, 151.18358242877457 -33.506228687448115, 151.19238007397695 -33.53502995053005, 151.1987851901815 -33.538830641997585, 151.19848917708944 -33.539898737439955)))"
